date,r
2023-02-09,-0.0652552438195881
2023-02-10,-0.0206253127016733
2023-02-13,-0.005098063832678
2023-02-14,0.0324496898686055
2023-02-15,0.0723835258153346
2023-02-16,-0.0203267343239499
2023-02-17,0.0328174239851053
2023-02-21,-0.0219209041844088
2023-02-22,-0.0089691515198548
2023-02-23,0.0047610507280246
2023-02-24,-0.0262026818695577
2023-02-27,0.0160075274186182
2023-02-28,-0.0175494197532213
2023-03-01,0.0352026477292293
2023-03-02,-0.0097346476074129
2023-03-03,-0.0486040325649597
2023-03-06,-0.0011279347705164
2023-03-07,-0.0034931302279606
2023-03-08,-0.0179879892146272
2023-03-09,-0.0642235774267598
2023-03-10,-0.0066271412740412
2023-03-13,0.1618921648648053
2023-03-14,0.0137114330597958
2023-03-15,-0.028175041342572
2023-03-16,0.0126208775364009
2023-03-17,0.0664680346857666
2023-03-20,-0.0324104079140239
2023-03-21,0.0403430194784899
2023-03-22,-0.0389633904013342
2023-03-23,0.0442871499209607
2023-03-24,-0.0360757934168498
2023-03-27,-0.0211018212831843
2023-03-28,0.0328703783446542
2023-03-29,0.0113390959329837
2023-03-30,-0.0001476116566045
2023-03-31,0.0162033212080174
2023-04-03,-0.0064559393706735
2023-04-04,0.0329848014817582
2023-04-05,0.0201634797423695
2023-04-06,-0.0191391647595775
2023-04-10,0.0202351489853747
2023-04-11,-0.010000523048081
2023-04-12,0.0149456699872203
2023-04-13,0.046764233285983
2023-04-14,0.0432712185067911
2023-04-17,-0.0121558783011366
2023-04-18,0.0135356865170868
2023-04-19,-0.0832633016202137
2023-04-20,0.0034510728781596
2023-04-21,-0.0490978565766999
2023-04-24,-0.0039225111702769
2023-04-25,0.0129378507524773
2023-04-26,-0.0001014931659737
2023-04-27,0.0223682158443061
2023-04-28,-0.0085621563348832
2023-05-01,-0.0325218670225631
2023-05-02,0.0209768189152121
2023-05-03,0.0179388079179387
2023-05-04,-0.0142494308737441
2023-05-05,0.0606247747820924
2023-05-08,-0.0760065237391884
2023-05-09,-0.0002377594893401
2023-05-10,-0.0033604216734151
2023-05-11,-0.025234782361343
2023-05-12,0.0063971041386441
2023-05-15,0.0052572004400746
2023-05-16,0.0036090792596992
2023-05-17,-0.0012407311290978
2023-05-18,-0.0111112576165233
2023-05-19,0.0060099828659154
2023-05-22,0.0027245984956687
2023-05-23,0.0200696682171805
2023-05-24,-0.0297085348072325
2023-05-25,0.0032466321229351
2023-05-26,0.0125108604960102
2023-05-30,0.0387943640319496
2023-05-31,-0.0142492471188413
2023-06-01,-0.0063854700126313
2023-06-02,0.0239065252896253
2023-06-05,-0.0513293860436121
2023-06-06,0.0393233290133361
2023-06-07,-0.0280354151638748
2023-06-08,0.0075602566414882
2023-06-09,-0.0032966884526093
2023-06-12,-0.0545506397844555
2023-06-13,-0.0020054709589318
2023-06-14,-0.05224189755336
2023-06-15,0.0090472942680293
2023-06-16,0.030248430137366
2023-06-20,0.0430135916075133
2023-06-21,0.0537103244426164
2023-06-22,-0.009598611426715
2023-06-23,0.0105790145105615
2023-06-26,-0.017818473433147
2023-06-27,0.0161483412441931
2023-06-28,-0.0332131559261688
2023-06-29,0.0131821448496189
2023-06-30,0.0427820946065855
2023-07-03,0.0114182797917985
2023-07-05,-0.0231781778019284
2023-07-06,-0.0329627281387843
2023-07-07,0.011812265778837
2023-07-10,0.0053070962631283
2023-07-11,-0.0011813783970975
2023-07-12,-0.0033181597043778
2023-07-13,0.0693294788963694
2023-07-14,-0.0340462872850881
2023-07-17,-0.0143866292855392
2023-07-18,-0.0073751818740168
2023-07-19,-0.0045377420643504
2023-07-20,0.0010376686367425
2023-07-21,0.0005873367693247
2023-07-24,-0.0224900335076068
2023-07-25,0.0041749804559234
2023-07-26,0.0077310562696784
2023-07-27,-0.0063242972129051
2023-07-28,0.0077040821264935
2023-07-31,-0.009961476963153
2023-08-01,0.0083852163200921
2023-08-02,-0.0176255890830372
2023-08-03,-0.0021518809047709
2023-08-04,-0.0040534531500284
2023-08-07,-0.0004235959645964
2023-08-08,0.0156780401934835
2023-08-09,-0.0008138668400405
2023-08-10,-0.001913166922602
2023-08-11,-0.0019627633330054
2023-08-14,-0.0015921714024393
2023-08-15,-0.009399412543857
2023-08-16,-0.0117128078467283
2023-08-17,-0.0691995736731216
2023-08-18,-0.014339321685127
2023-08-21,0.0038002255916183
2023-08-22,-0.0202217316335096
2023-08-23,0.0273965511145215
2023-08-24,-0.0115775874136501
2023-08-25,-0.0042316852460322
2023-08-28,-0.0002890193176678
2023-08-29,0.0456993339024229
2023-08-30,-0.0143319408273452
2023-08-31,-0.0355020488675528
2023-09-01,-0.0104749072697511
2023-09-05,0.0031502132903034
2023-09-06,-0.0008433099527618
2023-09-07,0.0093577794767831
2023-09-08,-0.0069801564178675
2023-09-11,-0.0530275243197193
2023-09-12,0.0259498511330003
2023-09-13,0.0097232328803595
2023-09-14,0.0117380374839957
2023-09-15,0.0089739019042855
2023-09-18,-0.0026186970888577
2023-09-19,0.0037780211782596
2023-09-20,-0.0126464026309172
2023-09-21,-0.024061803567986
2023-09-22,0.0056403556633402
2023-09-25,-0.0031087831612071
2023-09-26,0.0032022506710491
2023-09-27,0.0025534902616826
2023-09-28,0.0340864431495679
2023-09-29,0.0090707902518012
2023-10-02,-0.0025911415737516
2023-10-03,-0.004181475758509
2023-10-04,-0.0053548140951198
2023-10-05,-0.0223134049540476
2023-10-06,0.0210949512282878
2023-10-09,-0.0409432935434379
2023-10-10,-0.007684582639813
2023-10-11,-0.0009306107553026
2023-10-12,-0.0171565529889221
2023-10-13,0.0080713593380652
2023-10-16,0.0307354389466114
2023-10-17,-0.0221708488271605
2023-10-18,-0.0010799585356933
2023-10-19,0.0023678761320828
2023-10-20,0.02346159661103
2023-10-23,0.0954513111764674
2023-10-24,0.0107357508625236
2023-10-25,0.0016574582065942
2023-10-26,0.0092675122813856
2023-10-27,-0.0133894032812733
2023-10-30,0.0167370003631672
2023-10-31,0.003513185856022
2023-11-01,0.016722284071565
2023-11-02,-0.0254796873407725
2023-11-03,0.0177106249924294
2023-11-06,0.0359260901289451
2023-11-07,-0.0061844195475062
2023-11-08,0.0006343545080609
2023-11-09,0.1154624531406325
2023-11-10,-0.0201353513677364
2023-11-13,-0.0111403628152677
2023-11-14,-0.0377867271497622
2023-11-15,0.0402859869541707
2023-11-16,-0.0495100746696426
2023-11-17,0.0002035458439886
2023-11-20,0.0306076708465727
2023-11-21,-0.0430305246077269
2023-11-22,0.0636770232559111
2023-11-24,0.0080697552252191
2023-11-27,-0.0261588885828292
2023-11-28,0.0107541340988337
2023-11-29,-0.0095159647161873
2023-11-30,0.0110850047806456
2023-12-01,0.0167087363185318
2023-12-04,0.0721158140851763
2023-12-05,0.0223175820582319
2023-12-06,-0.0274817322810267
2023-12-07,0.0548891750537876
2023-12-08,0.0004886631288902
2023-12-11,-0.0585565382178225
2023-12-12,-0.0101842859227536
2023-12-13,0.0262684651573703
2023-12-14,0.0244397729331833
2023-12-15,-0.0428828883863428
2023-12-18,-0.0009304241760892
2023-12-19,-0.0179297499886521
2023-12-20,0.0109772811188202
2023-12-21,0.0169458043391044
2023-12-22,0.0381041008107176
2023-12-26,-0.0417172267828824
2023-12-27,0.0639124623831932
2023-12-28,-0.0131918158501429
2023-12-29,-0.0201697449503237
2024-01-02,0.0236864637685583
2024-01-03,-0.0635585988981475
2024-01-04,0.0260187553019353
2024-01-05,-0.0001722768837035
2024-01-08,0.0279853014779467
2024-01-09,0.0050426729023094
2024-01-10,0.096392694383752
2024-01-11,0.014424558155059
2024-01-12,-0.0370016813266476
2024-01-16,0.0247387752326426
2024-01-17,-0.0231914519366798
2024-01-18,-0.0245641253669912
2024-01-19,0.0090708410561317
2024-01-22,-0.0744760822858534
2024-01-23,-0.0308231317333183
2024-01-24,-0.0031845681835731
2024-01-25,-0.0071222920575939
2024-01-26,0.0220702363029845
2024-01-29,0.0217554964535171
2024-01-30,0.0117684948896217
2024-01-31,-0.0267786517065529
2024-02-01,0.0092798575512329
2024-02-02,0.001827192294149
2024-02-05,-0.0039719239945581
2024-02-06,0.0313926711471674
2024-02-07,0.0214953156349961
2024-02-08,-0.0015850123660969
2024-02-09,0.0275555708006853
2024-02-12,0.0663331172456
2024-02-13,-0.0060112477475167
2024-02-14,0.050089749340529
2024-02-15,0.0165923939552676
2024-02-16,-0.0073515759483138
2024-02-20,0.0721665008913081
2024-02-21,-0.014421777074224
2024-02-22,0.0002194296137369
2024-02-23,-0.0167497288331501
2024-02-26,0.0844133522992915
2024-02-27,0.0204025144361796
2024-02-28,0.0425946193780362
2024-02-29,-0.0130164233010781
2024-03-01,0.027487237303692
2024-03-04,0.055319522708606
2024-03-05,-0.0210070504160473
2024-03-06,0.071702762354878
2024-03-07,0.0143294342144955
2024-03-08,0.0045615445502829
2024-03-11,0.0438303237898605
2024-03-12,-0.0214187117111475
2024-03-13,0.0065568589305069
2024-03-14,-0.0312631146419182
2024-03-15,-0.0388374261325505
2024-03-18,-0.0599183635891513
2024-03-19,-0.1080704152151135
2024-03-20,0.1067642582840093
2024-03-21,-0.0058238064955578
2024-03-22,-0.0466792544778229
2024-03-25,0.0743191578494144
2024-03-26,-0.0009414108524907
2024-03-27,-0.0246610500870065
2024-03-28,0.0173280545494112
2024-04-01,-0.0159248586003464
2024-04-02,-0.0671991251460806
2024-04-03,0.0103837493547835
2024-04-04,0.0056007620735005
2024-04-05,-0.0033555146414272
2024-04-08,0.1074308134277171
2024-04-09,-0.0528226545108658
2024-04-10,0.0109447185752458
2024-04-11,-0.0109206193734578
2024-04-12,-0.0777516251273091
2024-04-15,-0.0445913750669397
2024-04-16,-0.0053924386671191
2024-04-17,-0.0330173129250219
2024-04-18,0.0268743124339057
2024-04-19,-0.0022036534993663
2024-04-22,0.0454878327892096
2024-04-23,0.0056869546079862
2024-04-24,-0.0251931602486532
2024-04-25,0.0053060832242906
2024-04-26,-0.0083811819891099
2024-04-29,0.0268751185300519
2024-04-30,-0.065261225646731
2024-05-01,-0.0142100983654369
2024-05-02,0.0061711957178101
2024-05-03,0.0378833938339244
2024-05-06,-0.0132377672230106
2024-05-07,-0.0185039984312442
2024-05-08,-0.0110096870247753
2024-05-09,0.0207550296980576
2024-05-10,-0.0424662678182912
2024-05-13,0.013506721958187
2024-05-14,-0.0233957860978843
2024-05-15,0.0526965536474968
2024-05-16,-0.0307355026435542
2024-05-17,0.0493497671538909
2024-05-20,0.1690128991426345
2024-05-21,0.0336686689194998
2024-05-22,-0.0138432449096264
2024-05-23,0.0105693574501959
2024-05-24,-0.0133247164400085
2024-05-28,0.029953056821558
2024-05-29,-0.0202703835283433
2024-05-30,-0.0043533553148957
2024-05-31,0.0035106521272609
2024-06-03,0.001690725183657
2024-06-04,0.0121725442811087
2024-06-05,0.0134811527925151
2024-06-06,-0.0137198457553093
2024-06-07,-0.0355104420599659
2024-06-10,-0.0032433136391762
2024-06-11,-0.0470109819835258
2024-06-12,0.0173672709763277
2024-06-13,-0.0257057047142605
2024-06-14,0.0031630038557182
2024-06-17,0.0088983673208531
2024-06-18,-0.0079192039290827
2024-06-20,0.0078360444819196
2024-06-21,0.001419853404565
2024-06-24,-0.0483086404752146
2024-06-25,0.0132754538827146
2024-06-26,-0.0075546915107267
2024-06-27,0.0221083765770746
2024-06-28,-0.0208749131129266
2024-07-01,0.0195796646081873
2024-07-02,-0.0069966389780358
2024-07-03,-0.0368003944814052
2024-07-05,-0.0993141109414033
2024-07-08,0.0123772430287374
2024-07-09,0.0148951549991878
2024-07-10,0.0123855726188093
2024-07-11,-0.0006087624106836
2024-07-12,0.0108519591945874
2024-07-15,0.1074127935901803
2024-07-16,-0.013281276223358
2024-07-17,-0.0160304531637471
2024-07-18,0.0110070203142811
2024-07-19,0.0229312973426072
2024-07-22,-0.0188066256840198
