date,r
2017-11-10,-0.05529560274725669
2017-11-13,-0.0064426109195193735
2017-11-14,0.008365888363823938
2017-11-15,0.07058843470773749
2017-11-16,0.05303182858456829
2017-11-17,-0.015116289800363288
2017-11-20,0.044746886053350664
2017-11-21,-0.011509771974815479
2017-11-22,0.01616448716081217
2017-11-24,1.233153468047655e-05
2017-11-27,0.12564069334745895
2017-11-28,0.01751141667727678
2017-11-29,-0.012350533791218017
2017-11-30,0.024819985228806872
2017-12-01,0.05066242523889674
2017-12-04,0.0436065857448343
2017-12-05,0.015935016801284774
2017-12-06,0.13152603905429466
2017-12-07,0.16293377961897368
2017-12-08,-0.055893859626258646
2017-12-11,0.01587306861406794
2017-12-12,0.020168562077533037
2017-12-13,-0.043117530548929
2017-12-14,0.0068399671046240175
2017-12-15,0.0482917573847625
2017-12-18,0.05535160746906355
2017-12-19,-0.05250419694323859
2017-12-20,-0.048496087082548406
2017-12-21,-0.036687781383363184
2017-12-22,-0.09642263303990953
2017-12-26,0.10989436710627119
2017-12-27,-0.011843117738942283
2017-12-28,-0.058608555761497344
2017-12-29,0.002458516798477297
2018-01-02,0.01591757343407194
2018-01-03,0.010498309667213618
2018-01-04,0.01871548960319783
2018-01-05,0.08029804322097285
2018-01-08,-0.10048629515688758
2018-01-09,-0.027951844002351456
2018-01-10,0.01850106363319995
2018-01-11,-0.0800350535302406
2018-01-12,0.030386069207227483
2018-01-16,-0.14196700639503765
2018-01-17,-0.019270482393041428
2018-01-18,0.018287221347879887
2018-01-19,0.00830941821201306
2018-01-22,-0.04342854025975726
2018-01-23,-0.004183293142044901
2018-01-24,0.03198046052438033
2018-01-25,-0.006399739832400907
2018-01-26,-0.005678964933228305
2018-01-29,0.0080534690582488
2018-01-30,-0.08057352612913454
2018-01-31,0.008175098812020344
2018-02-01,-0.07849837137535155
2018-02-02,-0.027326730036934928
2018-02-05,-0.17279246693782618
2018-02-06,0.07868017774215348
2018-02-07,-0.012493606347063634
2018-02-08,0.058736743793928424
2018-02-09,0.04014271462768652
2018-02-12,0.015537559362031215
2018-02-13,-0.02711713237957133
2018-02-14,0.07176932017137333
2018-02-15,0.04947807723798559
2018-02-16,0.004789584635133047
2018-02-20,0.07833487789443773
2018-02-21,-0.04674937394795596
2018-02-22,-0.047957710092095054
2018-02-23,0.021109170667146824
2018-02-26,0.004594560722940331
2018-02-27,0.024633141290896277
